museum,number,Genus,species,mass,wing,bill,tarsus,photo,age,5bar,growth,latitude,longitude,Elevation,Locality string,country,state,Sex,Day,Month,Year
LSUMZ,86190,Zonotrichia,capensis,25.8,71,8.77,22.45,x,a,,0,-9.560163,-77.891142,9000,31 km (by rd.) E Pariacoto,Peru,Ancash ,M,21,Nov,1977
LSUMZ,86191,Zonotrichia,capensis,22,69,9.16,21.09,x,a,,0,-9.560163,-77.891142,9000,31 km (by rd.) E Pariacoto,Peru,Ancash ,M,22,Nov,1977
LSUMZ,86239,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E pariacoto,Peru,Ancash ,U,23,Nov,1977
LSUMZ,86240,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,U,22,Nov,1977
LSUMZ,86611,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,F,20,Nov,1977
LSUMZ,86612,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,M,22,Nov,1977
LSUMZ,86613,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,F,22,Nov,1977
LSUMZ,86614,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,F,22,Nov,1977
LSUMZ,86615,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,M,22,Nov,1977
LSUMZ,86616,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,M,23,Nov,1977
LSUMZ,86617,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,M,23,Nov,1977
LSUMZ,86618,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,M,23,Nov,1977
LSUMZ,86619,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,U,23,Nov,1977
LSUMZ,86620,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,U,23,Nov,1977
LSUMZ,86621,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,M,23,Nov,1977
LSUMZ,86622,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,U,23,Nov,1977
LSUMZ,86623,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,M,23,Nov,1977
LSUMZ,86624,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,M,23,Nov,1977
LSUMZ,86625,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,F,23,Nov,1977
LSUMZ,89655,Zonotrichia,capensis,,,,,,,,0,-9.560163,-77.891142,9000,31 rd. km E Pariacoto,Peru,Ancash ,U,23,Nov,1977
LSUMZ,79488,Zonotrichia,capensis,22,70,8.7,23.3,x,a,1.24,2.48,-14.691281,-74.393981,11300,29 km W Cgalhuanca on Rd to Puquio,Peru,Apuromac ,F,29,Oct,1974
LSUMZ,79489,Zonotrichia,capensis,26,76,9.28,23.35,x,a,1.2,2.4,-14.691281,-74.393981,11300,29 km W Cgalhuanca on Rd to Puquio,Peru,Apuromac ,M,29,Oct,1974
LSUMZ,79487,Zonotrichia,capensis,23,71,8.52,22.85,x,a,1.16,2.32,-14.691281,-74.393981,11300,29 km W Cgalhuanca on Rd to Puquio,Peru,Apuromac ,M,29,Oct,1974
LSUMZ,120772,Zonotrichia,capensis,,,,,,,,0,-16.398889,-71.535,9200,Ca. 13 road km E Arequipa,Peru,Arequipa ,U,2,Sep,1984
LSUMZ,98673,Zonotrichia,capensis,,69,8.5,23.02,x,a,0.97,1.94,-12.938168,-74.248897,8859,"Huanta, 4 km E Chola",Peru,Ayacucho ,M,31,Aug,1980
LSUMZ,86608,Zonotrichia,capensis,,,,,,,,0,-6.455107,-78.75291,9200,"11.5 km N, 2 km W Lajas",Peru,Cajamarca ,M,16,Sep,1977
LSUMZ,86609,Zonotrichia,capensis,,,,,,,,0,-6.455107,-78.75291,9200,"11.5 km N, 2 km W Lajas",Peru,Cajamarca ,M,18,Sep,1977
LSUMZ,86610,Zonotrichia,capensis,,,,,,,,0,-6.455107,-78.75291,9200,"11.5 km N, 2 km W Lajas",Peru,Cajamarca ,F,18,Sep,1977
LSUMZ,85623,Zonotrichia,capensis,23,64,9.66,22.32,x,a,1.2,2.4,-6.379447,-78.83714,8350,2 km SE Cutervo,Peru,Cajamarca ,M,6,Sep,1977
LSUMZ,85622,Zonotrichia,capensis,22.5,70,9.12,21.6,x,a,1.06,2.12,-6.379447,-78.83714,8350,2 km SE Cutervo,Peru,Cajamarca ,M,5,Sep,1977
LSUMZ,85621,Zonotrichia,capensis,23,66,8.48,22.07,x,a,0.97,1.94,-6.379447,-78.83714,8350,2 km SE Cutervo,Peru,Cajamarca ,M,5,Sep,1977
LSUMZ,85620,Zonotrichia,capensis,21,64,8.71,23.58,x,a,0.94,1.88,-6.379447,-78.83714,8350,2 km SE Cutervo,Peru,Cajamarca ,M,4,Sep,1977
LSUMZ,82322,Zonotrichia,capensis,,70,8.52,22.17,x,a,1.32,2.64,-6.513132,-79.119149,9400,"Colmena, 20 (rd.) km NE Llama",Peru,Cajamarca ,M,7,Sep,1976
LSUMZ,170492,Zonotrichia,capensis,,,,,,,,0,-6.521799,-79.140417,2400,El Espino,Peru,Cajamarca ,F,6,Aug,1998
LSUMZ,80963,Zonotrichia,capensis,23,69,9.89,23.42,x,a,1.19,2.38,-6.865902,-78.145846,6600,Hda. Limon on rd. from Celendin-Balsas,Peru,Cajamarca ,F,5,Aug,1975
LSUMZ,79485,Zonotrichia,capensis,23,64,8.26,21.7,x,a,1.09,2.18,-13.045557,-72.212059,11000,14 km NE Abra Malaga on Ollantaitambo-Quillabamba Rd,Peru,Cusco ,F,25,Jul,1974
LSUMZ,79672,Zonotrichia,capensis,,,,,,,,0,-13.045557,-72.212059,10700,14 km NE Abra Malaga on Ollantaitambo-Quillabamba Rd.,Peru,Cusco ,U,25,Jul,1974
LSUMZ,35351,Zonotrichia,capensis,,64,8.91,21.65,x,a,1.06,2.12,-13.166111,-72.498333,-5132.998,Machu Picchu,Peru,Cusco ,F,28,Jan,1965
LSUMZ,35350,Zonotrichia,capensis,,64,9.02,22.44,x,a,0.96,1.92,-13.166111,-72.498333,-5132.855,Machu Picchu,Peru,Cusco ,M,28,Jan,1965
LSUMZ,79486,Zonotrichia,capensis,,67,9.06,22.14,x,a,1.16,2.32,-13.032388,-72.263888,0,25 km above Ollantaitambo on rd. to Quillabamba,Peru,Cusco ,F,9,Aug,1974
LSUMZ,79671,Zonotrichia,capensis,,,,,,,,0,-13.032388,-72.263888,10700,25 km above Ollantaitambo on rd. to Quillabamba,Peru,Cusco ,U,9,Aug,1974
LSUMZ,62632,Zonotrichia,capensis,25,68,8.5,24.19,,,,0,-10.146944,-76.224183,6890,3 km SW Ambo,Peru,Huanuco ,M,3,Jun,1967
LSUMZ,74971,Zonotrichia,capensis,,,,,,,,0,-13.918745,-71.701938,8350,Base of Bosque Zapatagocha above Acamayo,Peru,Huanuco ,M,5,Jun,1973
LSUMZ,74972,Zonotrichia,capensis,,,,,,,,0,-13.918912,-71.700565,8325,Base of Bosque Zapatagocha above Acamayo,Peru,Huanuco ,M,8,Jun,1973
LSUMZ,74973,Zonotrichia,capensis,,,,,,,,0,-13.919578,-71.698333,8700,Base of Bosque Zapatagocha above Acamayo,Peru,Huanuco ,M,5,Jun,1973
LSUMZ,74974,Zonotrichia,capensis,,,,,,,,0,-13.919412,-71.6949,8350,Base of Bosque Zapatagocha above Acamayo,Peru,Huanuco ,M,6,Jun,1973
LSUMZ,74829,Zonotrichia,capensis,,69,9.29,22.98,x,j,1.24,2.48,-13.919142,-71.683383,8350,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,F,5,Jun,1973
LSUMZ,74822,Zonotrichia,capensis,22,69,8.92,22.31,x,a,1.23,2.46,-13.919142,-71.683383,8350,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,F,5,Jun,1973
LSUMZ,74830,Zonotrichia,capensis,21,65,7.91,21.3,x,j,1.23,2.46,-13.919142,-71.683383,8350,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,M,5,Jun,1973
LSUMZ,74825,Zonotrichia,capensis,24,60,10.71,24.11,x,a,1.15,2.3,-13.919142,-71.683383,8700,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,M,9,Jun,1973
LSUMZ,74826,Zonotrichia,capensis,22,67,8.74,23.39,x,a,1.1,2.2,-13.919142,-71.683383,8320,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,M,11,Jun,1973
LSUMZ,74828,Zonotrichia,capensis,24,70,9.12,23.24,x,a,1.05,2.1,-13.919142,-71.683383,8700,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,F,5,Jun,1973
LSUMZ,74832,Zonotrichia,capensis,22,64,7.41,22.96,x,j,0.99,1.98,-13.919142,-71.683383,0,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,F,7,Jun,1973
LSUMZ,74824,Zonotrichia,capensis,21,66,9.17,22.97,x,j,0.95,1.9,-13.919142,-71.683383,8700,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,F,9,Jun,1973
LSUMZ,74827,Zonotrichia,capensis,22,69,9.21,20.05,x,a,0.94,1.88,-13.919142,-71.683383,8350,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,M,5,Jun,1973
LSUMZ,74821,Zonotrichia,capensis,21,70,8.12,21.94,x,a,,0,-13.919142,-71.683383,8350,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,F,5,Jun,1973
LSUMZ,74823,Zonotrichia,capensis,21,70,8.55,20.52,x,a,,0,-13.919142,-71.683383,8700,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,M,6,Jun,1973
LSUMZ,74831,Zonotrichia,capensis,22,70,8.65,23.53,,,,0,-13.919142,-71.683383,8350,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,F,11,Jun,1973
LSUMZ,74968,Zonotrichia,capensis,,,,,,,,0,-13.919142,-71.683383,8700,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,M,8,Jun,1973
LSUMZ,74969,Zonotrichia,capensis,,,,,,,,0,-13.919142,-71.683383,8700,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,M,26,Jul,1973
LSUMZ,74970,Zonotrichia,capensis,,,,,,,,0,-13.919142,-71.683383,8700,Base of Bosque Zapatagocha above Acomayo,Peru,Huanuco ,M,26,Jul,1973
LSUMZ,75068,Zonotrichia,capensis,,,,,,,,0,-13.919142,-71.683383,8350,Base of Bosque Zapatogocha above Acomayo,Peru,Huanuco ,U,1,Jul,1973
LSUMZ,75069,Zonotrichia,capensis,,,,,,,,0,-13.919142,-71.683383,8350,Base of Bosque Zapatogocha above Acomayo,Peru,Huanuco ,U,2,Jul,1973
LSUMZ,74835,Zonotrichia,capensis,23,61,8.71,22.28,x,a,1.23,2.46,-13.919142,-71.683383,5100,Below Acomayo,Peru,Huanuco ,F,27,Jul,1973
LSUMZ,74833,Zonotrichia,capensis,27,70,9.56,21.54,x,a,1.09,2.18,-13.919142,-71.683383,5100,Below Acomayo,Peru,Huanuco ,M,27,Jul,1973
LSUMZ,114196,Zonotrichia,capensis,22.5,68,8.74,24.64,x,a,1.35,2.7,-9.351111,-77.600833,10171,"Quebrada Shugush, Km 30 on Huanuco-La Uniion road",Peru,Huanuco ,F,24,Jul,1983
LSUMZ,74820,Zonotrichia,capensis,21,66,8.3,23.32,x,a,1.12,2.24,-16.085944,-70.966247,7800,Trail to Hda. Paty below Carpish Pass,Peru,Huanuco ,F,3,Aug,1973
LSUMZ,74834,Zonotrichia,capensis,19,67,9.79,19.22,x,a,1.13,2.26,-13.919142,-71.683383,11000,Zapatagocha above Acomayo,Peru,Huanuco ,F,19,Jun,1973
LSUMZ,79952,Zonotrichia,capensis,,70,9.14,22.52,x,a,1.2,2.4,-12.410918,-74.680354,2600,"Colcabamba, Tayacaja; Hda. Chacas",Peru,Huancavelica ,M,31,Aug,1974
LSUMZ,79956,Zonotrichia,capensis,,71,9.1,21.93,x,a,1.1,2.2,-12.410918,-74.680354,0,"Colcabamba, Tayacaja; Hda. Chacas",Peru,Huancavelica ,M,12,Nov,1974
LSUMZ,79950,Zonotrichia,capensis,,71,8.75,22.07,x,j,1.09,2.18,-12.410918,-74.680354,0,"Colcabamba, Tayacaja; Hda. Chacas",Peru,Huancavelica ,F,31,Aug,1974
LSUMZ,79955,Zonotrichia,capensis,,66,8.46,20.5,x,a,1.03,2.06,-12.410918,-74.680354,0,"Colcabamba, Tayacaja; Hda. Chacas",Peru,Huancavelica ,M,11,Nov,1974
LSUMZ,79954,Zonotrichia,capensis,,71,9.01,23.4,x,j,0.98,1.96,-12.410918,-74.680354,0,"Colcabamba, Tayacaja; Hda. Chacas",Peru,Huancavelica ,M,19,Oct,1974
LSUMZ,79953,Zonotrichia,capensis,,73,9.02,23.16,x,a,0.91,1.82,-12.410918,-74.680354,0,"Colcabamba, Tayacaja; Hda. Chacas",Peru,Huancavelica ,M,10,Sep,1974
LSUMZ,79951,Zonotrichia,capensis,,,,,,,,0,-12.410918,-74.680354,2600,"Colcabamba, Tayacaja; Hda. Chacas",Peru,Huancavelica ,F,31,Aug,1974
LSUMZ,64712,Zonotrichia,capensis,26,78,8.92,23.22,x,a,1.42,2.84,-11.713318,-75.515701,10663,Paca,Peru,Junin ,M,8,Jun,1968
LSUMZ,64713,Zonotrichia,capensis,,75,9.23,20.7,x,a,1.23,2.46,-11.713318,-75.515701,10663,Paca,Peru,Junin ,M,8,Jun,1968
LSUMZ,65348,Zonotrichia,capensis,,,,,,,,0,-11.713318,-75.515701,10663,Paca,Peru,Junin ,F,8,Jun,1968
LSUMZ,65349,Zonotrichia,capensis,,,,,,,,0,-11.713318,-75.515701,10663,Paca,Peru,Junin ,F,9,Jun,1968
LSUMZ,65350,Zonotrichia,capensis,,,,,,,,0,-11.713318,-75.515701,10663,Paca,Peru,Junin ,M,9,Jun,1968
LSUMZ,127783,Zonotrichia,capensis,20,67,9.06,21.27,x,j,0.96,1.92,-11.586097,-74.735774,3300,"Pampa Huasi, 12 km SE Calabaza",Peru,Junin ,F,18,Oct,1984
LSUMZ,127784,Zonotrichia,capensis,21,60,8.48,23.48,x,j,0.86,1.72,-11.586097,-74.735774,3300,"Pampa Huasi, 12 km SE Calabaza",Peru,Junin ,F,18,Oct,1984
LSUMZ,127785,Zonotrichia,capensis,,,,,,,,0,-11.586097,-74.735774,3300,"Pampa Huasi, 12 km SE Calabaza",Peru,Junin ,F,21,Oct,1984
LSUMZ,127771,Zonotrichia,capensis,25,68,9.21,23.88,x,a,1.3,2.6,-11.560549,-74.761852,3080,"Via Satipo, Chanchuleo, ca 8 km SE Calabaza",Peru,Junin ,M,13,Sep,1984
LSUMZ,127769,Zonotrichia,capensis,23,66,9.55,21.23,x,j,1.28,2.56,-11.560549,-74.761852,3080,"Via Satipo, Chanchuleo, ca 8 km SE Calabaza",Peru,Junin ,F,11,Sep,1984
LSUMZ,127776,Zonotrichia,capensis,24,61,8.44,21.48,x,j,1.24,2.48,-11.560549,-74.761852,3080,"Via Satipo, Chanchuleo, ca 8 km SE Calabaza",Peru,Junin ,F,25,Sep,1984
LSUMZ,127778,Zonotrichia,capensis,23,67,9.86,23.02,x,a,1.18,2.36,-11.560549,-74.761852,3080,"Via Satipo, Chanchuleo, ca 8 km SE Calabaza",Peru,Junin ,M,26,Sep,1984
LSUMZ,127773,Zonotrichia,capensis,23,66,8.81,22,x,a,1.12,2.24,-11.560549,-74.761852,3080,"Via Satipo, Chanchuleo, ca 8 km SE Calabaza",Peru,Junin ,M,19,Sep,1984
LSUMZ,127777,Zonotrichia,capensis,21,62,9.63,22,x,j,1.03,2.06,-11.560549,-74.761852,3080,"Via Satipo, Chanchuleo, ca 8 km SE Calabaza",Peru,Junin ,F,26,Sep,1984
LSUMZ,127780,Zonotrichia,capensis,20,63,9.1,22.29,x,j,0.95,1.9,-11.560549,-74.761852,3080,"Via Satipo, Chanchuleo, ca 8 km SE Calabaza",Peru,Junin ,F,27,Sep,1984
LSUMZ,127770,Zonotrichia,capensis,,,,,,,,0,-11.560549,-74.761852,3080,"Via Satipo, Chanchuleo, ca 8 km SE Calabaza",Peru,Junin ,F,11,Sep,1984
LSUMZ,127772,Zonotrichia,capensis,,,,,,,,0,-11.560549,-74.761852,3080,"Via Satipo, Chanchuleo, ca 8 km SE Calabaza",Peru,Junin ,F,19,Sep,1984
LSUMZ,127774,Zonotrichia,capensis,,,,,,,,0,-11.560549,-74.761852,3080,"Via Satipo, Chanchuleo, ca 8 km SE Calabaza",Peru,Junin ,M,21,Sep,1984
LSUMZ,127775,Zonotrichia,capensis,,,,,,,,0,-11.560549,-74.761852,3080,"Via Satipo, Chanchuleo, ca 8 km SE Calabaza",Peru,Junin ,M,23,Sep,1984
LSUMZ,127779,Zonotrichia,capensis,,,,,,,,0,-11.560549,-74.761852,3080,"Via Satipo, Chanchuleo, ca 8 km SE Calabaza",Peru,Junin ,M,27,Sep,1984
LSUMZ,127781,Zonotrichia,capensis,,,,,,,,0,-11.560549,-74.761852,3080,"Via Satipo, Chanchuleo, ca 8 km SE Calabaza",Peru,Junin ,M,28,Sep,1984
LSUMZ,127782,Zonotrichia,capensis,,,,,,,,0,-11.560549,-74.761852,3080,"Via Satipo, Chanchuleo, ca 8 km SE Calabaza",Peru,Junin ,M,29,Sep,1984
LSUMZ,93100,Zonotrichia,capensis,21,65,8.97,23.46,x,a,1.21,2.42,-8.276944,-77.296387,10991,"Mashua, E Tayabamba, on trail to Ongon",Peru,La Libertad ,M,24,Sep,1979
LSUMZ,93099,Zonotrichia,capensis,28,78,10.06,21.43,x,a,1.25,2.5,-8.232214,-77.251189,11648,"Quebrada La Caldera, 7 km NE Tayabamba",Peru,La Libertad ,M,11,Aug,1979
LSUMZ,94120,Zonotrichia,capensis,,,,,,,,0,-8.24,-77.262778,11648,"Quebrada La Caldera, 7 Km NE Taybamba",Peru,La Libertad ,F,13,Aug,1979
LSUMZ,93098,Zonotrichia,capensis,27,75,9.11,22.75,x,j,0.86,1.72,-8.276944,-77.296387,10663,Tayabamba,Peru,La Libertad ,M,9,Sep,1979
LSUMZ,94119,Zonotrichia,capensis,,,,,,,,0,-8.276944,-77.296387,10499,Tayabamba,Peru,La Libertad ,F,9,Sep,1979
LSUMZ,100777,Zonotrichia,capensis,21.5,63,8.91,21.8,x,a,1.18,2.36,-6.974379,-79.626504,295,"2 km inland from Santa Rosa, sea level",Peru,Lambayeque ,F,16,Feb,1981
LSUMZ,88682,Zonotrichia,capensis,20.5,67,8.46,22.13,x,a,1.16,2.32,-6.955209,-79.607191,10,3 km NE Santa Rosa,Peru,Lambayeque ,M,24,Sep,1978
LSUMZ,90160,Zonotrichia,capensis,,,,,,,,0,-6.955209,-79.607191,7,3 km NE Santa Rosa,Peru,Lambayeque ,F,25,Sep,1978
LSUMZ,90181,Zonotrichia,capensis,,,,,,,,0,-6.955209,-79.607191,10,3 km NE Santa Rosa,Peru,Lambayeque ,M,26,Sep,1978
LSUMZ,34783,Zonotrichia,capensis,,75,9.07,22.35,x,a,1.33,2.66,-10.928957,-77.416667,-5057.438,"30 km. N Chancay, Lomas de lachay",Peru,Lima ,M,2,Jul,1964
LSUMZ,34784,Zonotrichia,capensis,,66,9.17,23.86,x,a,1.17,2.34,-10.928957,-77.416667,-5057.581,"30 km. N Chancay, Lomas de lachay",Peru,Lima ,M,2,Jul,1964
LSUMZ,34788,Zonotrichia,capensis,,76,9.73,22.16,x,a,1.27,2.54,-12.75,-76.333333,-6957.295,Canete,Peru,Lima ,M,7,Nov,1964
LSUMZ,34789,Zonotrichia,capensis,,69,9.37,22.41,x,a,1.02,2.04,-12.75,-76.333333,-6957.555,Canete,Peru,Lima ,M,8,Nov,1964
LSUMZ,52513,Zonotrichia,capensis,,75,9.42,23.55,x,a,,0,-12.75,-76.333333,-13128.25,Canete,Peru,Lima ,M,4,Jun,1966
LSUMZ,72940,Zonotrichia,capensis,,74,10.31,23.14,x,a,1.43,2.86,-12.75,-76.333333,0,"Canete, Hda. don German",Peru,Lima ,M,25,Aug,1972
LSUMZ,49039,Zonotrichia,capensis,,,,,,,,0,-11.078959,-77.383333,-16449.511,"Chancay, 30 km N Lomas de Lachay",Peru,Lima ,M,2,Jul,1964
LSUMZ,49040,Zonotrichia,capensis,,,,,,,,0,-11.078959,-77.383333,-16449.844,"Chancay, 30 km N Lomas de Lachay",Peru,Lima ,M,24,Jan,1965
LSUMZ,34785,Zonotrichia,capensis,,,,,,,,0,-11.35,-77.383333,-11698.178,"Chancay, Lomas de lachay",Peru,Lima ,F,2,Jul,1964
LSUMZ,28716,Zonotrichia,capensis,,70,9.04,21.13,x,a,0.83,1.66,-12.05,-77.05,-4190.095,Lima,Peru,Lima ,M,26,Aug,1962
LSUMZ,28717,Zonotrichia,capensis,,66,9.07,23.07,x,a,,0,-12.05,-77.05,-4875.806,Lima,Peru,Lima ,F,26,Aug,1962
LSUMZ,34782,Zonotrichia,capensis,,79,8.91,19.89,x,a,1.11,2.22,-11.911609,-76.52939,-5054.171,"San Bartolome, woods of Zarate",Peru,Lima ,M,3,Nov,1964
LSUMZ,129033,Zonotrichia,capensis,20,65,9.04,22.26,x,j,0.92,1.84,-10.068998,-75.541106,3700,1 km E Huanuco border on Pozuzo-Panao trail,Peru,Pasco ,F,30,Jul,1985
LSUMZ,34787,Zonotrichia,capensis,,73,8.55,21.66,x,a,0.92,1.84,-10.507717,-76.094151,-5056.548,25 km. NE Cerro de Pasco,Peru,Pasco ,U,20,Oct,1964
LSUMZ,106519,Zonotrichia,capensis,20,63,9.03,20.96,x,a,1.13,2.26,-10.333314,-74.973122,8203,"Cumbre de Ollon, ca 12 Km E Oxapampa",Peru,Pasco ,M,18,Mar,1982
LSUMZ,129032,Zonotrichia,capensis,22.5,74,8.93,21.68,x,a,1.24,2.48,-10.068998,-75.550283,3600,"Millpo, E Tambo de Vacas on Pozuzo-Chaglla trail",Peru,Pasco ,M,23,Jul,1985
LSUMZ,129995,Zonotrichia,capensis,,,,,,,,0,-10.068998,-75.550283,3450,"Millpo, E Tambo de Vacas on Pozuzo-Chaglla trail",Peru,Pasco ,M,23,Jul,1985
LSUMZ,129029,Zonotrichia,capensis,20,70,9.2,22.29,x,a,1.04,2.08,-9.913428,-75.749188,2100,"Playa Pampa, ca 8 km NW Cushi on trail to Chaglla",Peru,Pasco ,M,23,Jun,1985
LSUMZ,129031,Zonotrichia,capensis,20,66,8.48,20.66,x,a,1.03,2.06,-9.913428,-75.749188,2100,"Playa Pampa, ca 8 km NW Cushi on trail to Chaglla",Peru,Pasco ,M,29,Jun,1985
LSUMZ,129030,Zonotrichia,capensis,22,64,8.73,21.9,x,a,0.93,1.86,-9.913428,-75.749188,2100,"Playa Pampa, ca 8 km NW Cushi on trail to Chaglla",Peru,Pasco ,F,27,Jun,1985
LSUMZ,79484,Zonotrichia,capensis,21,65,8.9,22.98,x,a,0.97,1.94,-5.5,-79.583333,6000,"15 km ""above"" Canchaque on Rd to Huancabamba (Puente Fierro)",Peru,Piura ,F,6,Dec,1974
LSUMZ,35348,Zonotrichia,capensis,,73,8.9,22.18,x,a,1.22,2.44,-5.201801,-79.431216,-5140.488,"27 km. NE Canchaque, on road to Huancabamba",Peru,Piura ,M,3,Jan,1965
LSUMZ,35349,Zonotrichia,capensis,,65,8.64,21.74,x,a,1.15,2.3,-5.201801,-79.431216,-5140.631,"27 km. NE Canchaque, on road to Huancabamba",Peru,Piura ,M,3,Jan,1965
LSUMZ,79483,Zonotrichia,capensis,20,67,8.38,18.67,x,a,,0,-5.5,-79.583333,10000,33 road km SW Huancabamba,Peru,Piura ,M,27,Nov,1974
LSUMZ,75445,Zonotrichia,capensis,24,70,9.49,22.57,x,a,,0,-5.5,-79.583333,8500,E side Pass on Huancabamba-Canchaque Rd.,Peru,Piura ,M,17,Oct,1973
LSUMZ,75446,Zonotrichia,capensis,23,71,9.07,19.54,x,a,,0,-5.5,-79.583333,8500,E side Pass on Huancabamba-Canchaque Rd.,Peru,Piura ,M,18,Oct,1973
LSUMZ,35347,Zonotrichia,capensis,,66,8.88,21.67,x,j,1.04,2.08,-5.035534,-79.947116,-5140.771,"Hda. San Jacinto, nr. Catacaos",Peru,Piura ,M,28,Dec,1964
LSUMZ,80966,Zonotrichia,capensis,20,65,8.52,21.25,x,j,1.14,2.28,-5.5,-79.583333,10000,W side pass between Canchaque & Huancabamba,Peru,Piura ,M,19,Aug,1975
LSUMZ,34786,Zonotrichia,capensis,,77,8.33,24.18,,,,0,-16,-70,-5880.403,18 km. from Puno on rd. to Moquegua,Peru,Puno ,M,18,Nov,1964
LSUMZ,98676,Zonotrichia,capensis,25,67,9.23,21.4,,,,0,-14.284857,-69.220334,6562,"Abra de Maruncunca, 10 km SW San Juan del Oro",Peru,Puno ,M,4,Dec,1980
LSUMZ,114197,Zonotrichia,capensis,24,77,8.6,21.61,,,,0,-15.999995,-69.953024,12468,"Isla Esteres, ca 5 Km E Puno",Peru,Puno ,F,6,Jul,1983
LSUMZ,114198,Zonotrichia,capensis,,,,,,,,0,-15.999995,-69.953024,12468,"Isla Esteres, ca 5 Km E Puno",Peru,Puno ,M,6,Jul,1983
LSUMZ,114301,Zonotrichia,capensis,,,,,,,,0,-14.999995,-69.953246,12468,"Isla Esteves, 5 km E Puno",Peru,Puno ,U,6,Jul,1983
LSUMZ,114300,Zonotrichia,capensis,,,,,,,,0,-14.999995,-69.953246,12468,"Isla Esteves, ca 5 Km E Puno",Peru,Puno ,U,6,Jul,1983
LSUMZ,98674,Zonotrichia,capensis,23.5,64,8.24,20.39,,,,0,-14.376789,-69.366159,9843,"Valcon, 5 km NNW Quiaca",Peru,Puno ,M,14,Oct,1980
LSUMZ,98675,Zonotrichia,capensis,24.9,71,7.91,22.72,,,,0,-14.376789,-69.366159,9843,"Valcon, 5 km NNW Quiaca",Peru,Puno ,F,19,Oct,1980
USNM,128088,Zonotrichia,capensis,,,,,,,1.62,3.24,,,,LOOK UP,,,,,,
USNM,370431,Zonotrichia,capensis,,,,,,,1.59,3.18,,,,LOOK UP,,,,,,
USNM,309232,Zonotrichia,capensis,,,,,,,1.58,3.16,,,,LOOK UP,,,,,,
USNM,370413,Zonotrichia,capensis,,,,,,,1.54,3.08,,,,LOOK UP,,,,,,
USNM,370423,Zonotrichia,capensis,,,,,,,1.54,3.08,,,,LOOK UP,,,,,,
USNM,146079,Zonotrichia,capensis,,,,,,,1.48,2.96,,,,LOOK UP,,,,,,
USNM,639303,Zonotrichia,capensis,,,,,,,1.48,2.96,,,,LOOK UP,,,,,,
USNM,309231,Zonotrichia,capensis,,,,,,,1.48,2.96,,,,LOOK UP,,,,,,
USNM,199477,Zonotrichia,capensis,,,,,,,1.46,2.92,,,,LOOK UP,,,,,,
